,id,gender,season,age,tripletsOfMonths,commonRed,commonGreen,commonBlue
39157,6865,Women,Summer,2,3,250,240,233
39158,18446,Men,Spring,2,2,253,253,253
39159,26349,Women,Winter,2,1,210,208,203
39160,19594,Men,Summer,2,3,254,158,156
39161,6059,Men,Summer,2,3,254,254,220
39162,13892,Men,Fall,2,4,68,160,243
39163,12940,Men,Fall,2,4,254,254,254
39164,15359,Men,Winter,2,1,254,254,254
39165,59076,Women,Summer,2,3,214,161,130
39166,39193,Women,Winter,2,1,254,254,254
39167,21950,Women,Winter,2,1,254,21,27
39168,38041,Men,Winter,2,1,12,12,17
39169,12518,Men,Winter,2,1,254,254,254
39170,42268,Women,Summer,2,3,150,0,38
39171,49680,Men,Winter,2,1,149,147,254
39172,16984,Men,Spring,2,2,254,254,253
39173,17856,Men,Summer,2,3,34,39,64
39174,30648,Men,Summer,2,3,203,48,60
39175,9475,Men,Fall,2,4,254,254,253
39176,48752,Women,Summer,2,3,254,254,254
39177,18022,Women,Winter,2,1,210,254,254
39178,29765,Men,Summer,2,3,239,240,243
39179,3973,Women,Summer,2,3,254,218,191
39180,24846,Men,Summer,2,3,111,122,113
39181,53128,Women,Winter,2,1,29,29,30
39182,32923,Men,Summer,2,3,18,254,130
39183,21508,Women,Winter,2,1,32,34,34
39184,25994,Men,Spring,2,2,248,235,218
39185,57588,Women,Spring,2,2,205,187,137
39186,53914,Women,Summer,2,3,238,238,236
39187,38425,Women,Summer,2,3,238,171,35
39188,1618,Men,Summer,2,3,222,219,212
39189,45871,Men,Winter,2,1,219,219,219
39190,4158,Men,Summer,2,3,233,226,225
39191,11993,Men,Fall,2,4,254,254,175
39192,59620,Women,Summer,2,3,254,254,254
39193,38617,Men,Summer,2,3,18,24,27
39194,4964,Men,Summer,2,3,244,240,239
39195,56668,Men,Winter,2,1,215,215,215
39196,22983,Men,Fall,2,4,254,254,254
39197,8795,Men,Fall,2,4,254,45,45
39198,35934,Men,Summer,2,3,251,251,251
39199,18210,Men,Fall,2,4,22,20,21
39200,9647,Men,Fall,2,4,254,254,253
39201,43188,Men,Summer,2,3,220,219,214
39202,23851,Men,Summer,2,3,203,201,207
39203,48560,Men,Summer,2,3,254,254,254
39204,42866,Women,Summer,2,3,5,5,5
39205,29557,Men,Fall,2,4,254,254,254
39206,35108,Men,Summer,2,3,248,248,248
39207,54903,Men,Summer,2,3,0,0,0
39208,47528,Women,Winter,2,1,225,211,254
39209,17258,Men,Fall,2,4,254,102,158
39210,19104,Women,Fall,2,4,254,254,254
39211,49674,Men,Winter,2,1,254,254,254
39212,8553,Men,Fall,2,4,251,233,237
39213,16970,Men,Fall,2,4,254,254,254
39214,9481,Men,Fall,2,4,254,254,254
39215,2069,Women,Fall,2,4,244,243,249
39216,19938,Men,Fall,2,4,241,241,238
39217,22379,Men,Fall,2,4,254,254,253
39218,3987,Men,Summer,2,3,213,214,206
39219,2855,Men,Summer,2,3,34,24,22
39220,50759,Men,Winter,2,1,29,29,31
39221,28643,Women,Summer,2,3,235,134,147
39222,58534,Men,Winter,2,1,254,254,254
39223,25960,Women,Summer,2,3,254,254,253
39224,44957,Men,Spring,2,2,22,22,22
39225,33039,Women,Summer,2,3,254,182,107
39226,39503,Unisex,Summer,0,3,254,254,254
39227,11369,Women,Fall,2,4,1,1,254
39228,45885,Men,Winter,2,1,4,4,4
39229,14429,Women,Summer,2,3,254,254,254
39230,11967,Unisex,Spring,0,2,254,254,254
39231,36779,Men,Winter,2,1,42,42,42
39232,10089,Women,Fall,2,4,201,196,206
39233,5842,Men,Summer,2,3,254,254,253
39234,4990,Women,Summer,2,3,234,228,227
39235,39731,Women,Summer,2,3,76,89,96
39236,22977,Men,Fall,2,4,254,254,254
39237,8761,Women,Fall,2,4,189,188,184
39238,3389,Women,Winter,2,1,222,222,214
39239,19336,Men,Fall,2,4,215,216,218
39240,34812,Men,Summer,2,3,248,249,249
39241,27439,Women,Fall,2,4,8,182,186
39242,48594,Women,Summer,2,3,254,254,254
39243,42892,Women,Summer,2,3,35,34,31
39244,55825,Women,Summer,2,3,0,0,0
39245,7729,Men,Fall,2,4,32,33,31
39246,43940,Women,Winter,2,1,254,254,253
39247,23099,Men,Fall,2,4,1,1,2
39248,28471,Women,Summer,2,3,49,63,65
39249,52658,Women,Summer,2,3,50,49,49
39250,20278,Women,Winter,2,1,18,20,23
39251,1886,Men,Winter,2,1,194,192,202
39252,39355,Men,Winter,2,1,15,15,15
39253,14871,Men,Summer,2,3,42,37,45
39254,38287,Girls,Summer,1,3,225,92,121
39255,13268,Women,Fall,2,4,254,216,237
39256,18680,Men,Summer,2,3,56,54,40
39257,28829,Women,Summer,2,3,212,199,185
39258,43518,Women,Summer,2,3,44,44,60
39259,19752,Men,Summer,2,3,244,244,246
39260,27861,Women,Summer,2,3,29,33,53
39261,28015,Men,Winter,2,1,169,30,36
39262,31904,Women,Summer,2,3,215,168,145
39263,6891,Women,Summer,2,3,31,32,33
39264,12188,Men,Fall,2,4,38,254,253
39265,19560,Men,Summer,2,3,169,53,79
39266,7943,Men,Fall,2,4,46,50,46
39267,8137,Women,Winter,2,1,248,247,245
39268,28227,Men,Spring,2,2,254,254,254
39269,13866,Men,Fall,2,4,254,254,73
39270,46258,Women,Summer,2,3,254,254,254
39271,59082,Women,Summer,2,3,226,169,140
39272,21198,Unisex,Summer,0,3,30,29,25
39273,41841,Women,Summer,2,3,254,224,253
39274,57924,Women,Fall,2,4,200,25,34
39275,5628,Men,Summer,2,3,61,61,60
39276,40993,Girls,Summer,1,3,241,241,241
39277,58150,Women,Summer,2,3,254,254,254
39278,39167,Women,Summer,2,3,238,188,158
39279,36913,Men,Winter,2,1,53,53,53
39280,25538,Men,Summer,2,3,220,220,220
39281,57118,Women,Summer,2,3,243,224,217
39282,20876,Men,Summer,2,3,0,0,0
39283,20416,Women,Winter,2,1,254,254,254
39284,14623,Men,Fall,2,4,254,181,132
39285,44153,Men,Spring,2,2,254,254,254
39286,25958,Women,Summer,2,3,254,254,253
39287,57544,Women,Spring,2,2,202,165,136
39288,10283,Men,Fall,2,4,254,254,254
39289,11351,Men,Fall,2,4,254,47,89
39290,56496,Women,Spring,2,2,211,128,160
39291,25164,Women,Winter,2,1,41,41,41
39292,3183,Women,Summer,2,3,223,220,213
39293,16948,Men,Winter,2,1,254,254,254
39294,55213,Women,Spring,2,2,120,88,100
39295,13406,Men,Summer,2,3,254,202,216
39296,2051,Men,Winter,2,1,238,238,236
39297,30684,Men,Winter,2,1,210,170,137
39298,22341,Men,Fall,2,4,254,214,133
39299,16174,Men,Fall,2,4,254,254,254
39300,46604,Women,Summer,2,3,254,254,62
39301,19900,Men,Fall,2,4,5,254,254
39302,7523,Unisex,Summer,0,3,190,190,190
39303,34224,Men,Summer,2,3,55,73,67
39304,50761,Men,Winter,2,1,254,254,254
39305,23293,Men,Winter,2,1,254,254,25
39306,55021,Women,Spring,2,2,254,48,47
39307,42096,Men,Summer,2,3,229,228,241
39308,8759,Men,Fall,2,4,254,254,251
39309,31564,Men,Summer,2,3,51,58,61
39310,2263,Unisex,Fall,0,4,43,36,46
39311,13634,Women,Winter,2,1,242,240,240
39312,27401,Women,Summer,2,3,247,250,252
39313,22173,Men,Fall,2,4,82,68,61
39314,50553,Men,Summer,2,3,254,254,254
39315,28449,Women,Summer,2,3,184,76,42
39316,43978,Women,Spring,2,2,254,254,250
39317,34016,Girls,Summer,1,3,162,4,7
39318,37693,Unisex,Summer,0,3,73,78,81
39319,5046,Men,Summer,2,3,232,232,234
39320,20624,Women,Winter,2,1,129,38,38
39321,14411,Women,Summer,2,3,254,254,254
39322,52204,Women,Fall,2,4,168,167,168
39323,36741,Men,Summer,2,3,0,0,0
39324,4194,Men,Summer,2,3,168,58,83
39325,24284,Men,Summer,2,3,254,254,253
39326,57776,Women,Spring,2,2,232,237,240
39327,33233,Men,Summer,2,3,254,254,254
39328,39709,Unisex,Winter,0,1,13,13,17
39329,11163,Men,Fall,2,4,57,127,155
39330,25356,Men,Summer,2,3,203,157,54
39331,2607,Men,Fall,2,4,29,32,33
39332,43520,Women,Summer,2,3,254,254,254
39333,28811,Men,Summer,2,3,75,74,98
39334,54597,Women,Summer,2,3,254,0,0
39335,13250,Men,Fall,2,4,224,229,208
39336,55445,Women,Spring,2,2,254,254,14
39337,31100,Boys,Summer,1,3,155,143,142
39338,27859,Women,Summer,2,3,254,254,253
39339,47180,Men,Summer,2,3,254,254,254
39340,46052,Women,Winter,2,1,254,254,253
39341,7375,Men,Summer,2,3,254,254,254
39342,49826,Women,Winter,2,1,253,253,253
39343,52660,Women,Summer,2,3,228,211,181
39344,21392,Men,Fall,2,4,234,235,239
39345,36325,Boys,Summer,1,3,233,228,235
39346,44705,Women,Summer,2,3,254,254,252
39347,5422,Boys,Summer,1,3,210,209,209
39348,20240,Women,Fall,2,4,254,252,223
39349,14075,Men,Fall,2,4,250,249,251
39350,41277,Men,Summer,2,3,57,47,46
39351,11507,Women,Winter,2,1,254,254,126
39352,25732,Men,Summer,2,3,65,56,51
39353,57312,Women,Winter,2,1,235,175,149
39354,14849,Men,Summer,2,3,49,34,34
39355,33657,Men,Summer,2,3,254,254,254
39356,36117,Men,Summer,2,3,45,34,33
39357,52452,Women,Winter,2,1,237,1,2
39358,39963,Men,Summer,2,3,254,254,254
39359,41879,Men,Fall,2,4,254,254,254
39360,20072,Women,Fall,2,4,176,181,182
39361,58168,Women,Fall,2,4,35,35,35
39362,53580,Men,Winter,2,1,44,43,48
39363,44537,Men,Summer,2,3,0,0,0
39364,5610,Men,Summer,2,3,215,214,220
39365,11735,Men,Fall,2,4,254,200,241
39366,59886,Women,Fall,2,4,254,254,254
39367,40197,Women,Summer,2,3,231,0,175
39368,33465,Women,Summer,2,3,254,254,254
39369,58954,Men,Spring,2,2,254,254,254
39370,57120,Women,Summer,2,3,30,32,145
39371,13062,Men,Winter,2,1,244,244,244
39372,49228,Men,Summer,2,3,24,22,26
39373,31332,Men,Summer,2,3,244,244,247
39374,26385,Men,Summer,2,3,248,247,254
39375,19558,Men,Summer,2,3,51,57,60
39376,34640,Men,Summer,2,3,245,245,245
39377,6095,Men,Summer,2,3,80,149,224
39378,50305,Men,Summer,2,3,254,254,254
39379,22725,Men,Fall,2,4,254,241,254
39380,8933,Unisex,Fall,0,4,188,37,85
39381,16510,Men,Fall,2,4,44,49,55
39382,35792,Women,Summer,2,3,245,244,247
39383,7147,Women,Fall,2,4,209,206,201
39384,54563,Women,Summer,2,3,241,254,253
39385,27091,Women,Summer,2,3,254,54,47
39386,26143,Men,Summer,2,3,65,73,76
39387,12376,Men,Fall,2,4,223,215,225
39388,29937,Men,Winter,2,1,19,19,19
39389,3721,Men,Summer,2,3,47,37,37
39390,48900,Women,Summer,2,3,254,254,254
39391,6253,Women,Summer,2,3,254,200,160
39392,47174,Men,Summer,2,3,254,254,254
39393,7381,Men,Winter,2,1,61,47,46
39394,35554,Girls,Summer,1,3,248,246,252
39395,51011,Women,Summer,2,3,254,202,158
39396,52694,Women,Winter,2,1,252,252,252
39397,4504,Men,Summer,2,3,237,237,242
39398,45623,Men,Winter,2,1,115,101,74
39399,14081,Men,Fall,2,4,252,253,253
39400,39399,Men,Summer,2,3,0,0,0
39401,32771,Men,Summer,2,3,225,231,235
39402,56234,Men,Summer,2,3,254,254,254
39403,24614,Men,Fall,2,4,254,153,157
39404,10421,Men,Fall,2,4,208,215,243
39405,4736,Men,Summer,2,3,254,254,254
39406,45411,Women,Winter,2,1,254,254,254
39407,39997,Men,Winter,2,1,93,94,95
39408,15361,Men,Summer,2,3,254,254,254
39409,53574,Unisex,Winter,0,1,106,181,220
39410,38845,Women,Summer,2,3,43,48,100
39411,56006,Women,Spring,2,2,41,1,2
39412,32543,Women,Spring,2,2,254,254,254
39413,59872,Women,Fall,2,4,254,254,254
39414,21968,Women,Winter,2,1,30,19,13
39415,40163,Men,Winter,2,1,116,106,106
39416,33491,Men,Summer,2,3,86,122,152
39417,24426,Men,Summer,2,3,26,254,254
39418,10613,Women,Spring,2,2,238,238,236
39419,13096,Men,Fall,2,4,51,135,40
39420,9029,Men,Winter,2,1,131,84,64
39421,42634,Women,Winter,2,1,254,254,254
39422,26371,Women,Summer,2,3,235,205,234
39423,12144,Women,Fall,2,4,35,34,35
39424,6061,Men,Summer,2,3,254,254,254
39425,47346,Women,Summer,2,3,238,238,238
39426,17436,Men,Summer,2,3,36,52,254
39427,9815,Men,Spring,2,2,232,228,227
39428,23603,Men,Spring,2,2,173,212,137
39429,29339,Men,Summer,2,3,251,252,254
39430,46294,Women,Spring,2,2,200,200,200
39431,12978,Men,Fall,2,4,254,254,0
39432,53110,Women,Winter,2,1,254,254,254
39433,5280,Men,Summer,2,3,254,242,212
39434,4352,Men,Summer,2,3,254,254,254
39435,45075,Women,Winter,2,1,197,173,137
39436,15705,Men,Fall,2,4,18,18,18
39437,40507,Men,Winter,2,1,242,240,228
39438,1620,Men,Fall,2,4,206,203,196
39439,24042,Men,Fall,2,4,47,47,44
39440,10277,Men,Spring,2,2,96,95,94
39441,56462,Women,Spring,2,2,253,253,253
39442,25190,Women,Winter,2,1,159,79,55
39443,42250,Women,Summer,2,3,156,165,165
39444,3177,Women,Summer,2,3,222,219,212
39445,26715,Men,Summer,2,3,51,207,249
39446,12520,Men,Winter,2,1,254,254,254
39447,30670,Men,Winter,2,1,254,254,254
39448,43382,Men,Summer,2,3,254,38,38
39449,16180,Men,Summer,2,3,129,106,99
39450,51647,Men,Winter,2,1,81,63,144
39451,6405,Men,Summer,2,3,254,254,254
39452,18826,Men,Summer,2,3,23,19,18
39453,17052,Men,Spring,2,2,254,254,65
39454,2899,Women,Winter,2,1,254,254,254
39455,23267,Men,Winter,2,1,229,229,229
39456,26527,Men,Spring,2,2,174,35,43
39457,12712,Women,Fall,2,4,254,254,254
39458,42062,Unisex,Summer,0,3,254,198,94
39459,31590,Men,Summer,2,3,240,238,224
39460,3345,Men,Summer,2,3,254,253,247
39461,30442,Men,Summer,2,3,104,254,254
39462,2297,Women,Fall,2,4,243,206,221
39463,48558,Men,Spring,2,2,49,49,50
39464,23869,Men,Summer,2,3,64,72,85
39465,54107,Women,Winter,2,1,254,254,254
39466,35130,Women,Winter,2,1,201,198,191
39467,22187,Men,Fall,2,4,85,254,254
39468,51475,Men,Summer,2,3,254,103,104
39469,17260,Men,Fall,2,4,247,247,247
39470,23055,Men,Fall,2,4,254,74,61
39471,6637,Women,Summer,2,3,254,0,5
39472,47510,Men,Summer,2,3,254,163,130
39473,10879,Men,Fall,2,4,254,203,194
39474,59618,Women,Fall,2,4,254,0,0
39475,21702,Men,Winter,2,1,39,47,47
39476,4160,Women,Summer,2,3,253,253,254
39477,45247,Men,Winter,2,1,34,34,34
39478,24270,Men,Fall,2,4,60,89,113
39479,10045,Men,Fall,2,4,68,68,163
39480,57782,Women,Spring,2,2,227,205,107
39481,32315,Women,Winter,2,1,254,49,157
39482,56650,Women,Fall,2,4,227,213,223
39483,27268,Women,Fall,2,4,254,243,231
39484,6896,Women,Summer,2,3,254,52,47
39485,8130,Men,Winter,2,1,56,36,32
39486,19567,Men,Summer,2,3,30,34,35
39487,55648,Women,Winter,2,1,254,254,254
39488,7944,Men,Fall,2,4,96,114,127
39489,13861,Men,Fall,2,4,254,254,254
39490,28220,Men,Spring,2,2,254,254,254
39491,7178,Women,Fall,2,4,34,48,49
39492,36128,Men,Fall,2,4,57,29,28
39493,41846,Unisex,Summer,0,3,61,62,66
39494,59085,Women,Summer,2,3,248,204,173
39495,58157,Women,Summer,2,3,249,254,45
39496,57923,Women,Fall,2,4,27,27,36
39497,36914,Men,Winter,2,1,87,70,66
39498,39160,Women,Summer,2,3,106,41,78
39499,32588,Women,Summer,2,3,61,50,51
39500,1881,Men,Winter,2,1,196,194,199
39501,41248,Men,Summer,2,3,41,41,41
39502,11538,Women,Summer,2,3,254,254,254
39503,14876,Women,Summer,2,3,34,34,41
39504,2638,Men,Fall,2,4,86,57,56
39505,18687,Women,Winter,2,1,254,254,254
39506,19755,Unisex,Winter,0,1,233,157,222
39507,46851,Girls,Winter,1,1,254,254,254
39508,8302,Men,Fall,2,4,229,227,214
39509,49025,Women,Summer,2,3,201,201,209
39510,28012,Men,Winter,2,1,19,19,22
39511,27866,Women,Summer,2,3,15,242,254
39512,6298,Women,Winter,2,1,254,254,254
39513,31903,Women,Summer,2,3,224,222,223
39514,49819,Women,Winter,2,1,254,254,254
39515,5079,Women,Winter,2,1,228,229,224
39516,58701,Women,Summer,2,3,190,6,7
39517,11960,Men,Summer,2,3,254,254,254
39518,57749,Women,Spring,2,2,207,162,128
39519,5845,Men,Summer,2,3,254,254,254
39520,25369,Men,Summer,2,3,73,110,101
39521,4997,Men,Summer,2,3,30,30,30
39522,19331,Women,Fall,2,4,72,90,90
39523,22970,Unisex,Summer,0,3,36,34,37
39524,48593,Women,Summer,2,3,254,254,253
39525,34815,Men,Summer,2,3,240,233,245
39526,55822,Women,Summer,2,3,235,237,246
39527,46409,Men,Summer,2,3,254,254,252
39528,16379,Men,Fall,2,4,51,244,246
39529,42895,Women,Summer,2,3,254,75,75
39530,28476,Women,Summer,2,3,16,16,17
39531,43947,Women,Winter,2,1,230,194,135
39532,34029,Boys,Summer,1,3,227,225,229
39533,8554,Men,Fall,2,4,254,78,94
39534,49673,Men,Winter,2,1,81,72,75
39535,19103,Women,Fall,2,4,251,254,227
39536,13439,Men,Summer,2,3,195,232,191
39537,43349,Men,Summer,2,3,254,254,254
39538,9486,Unisex,Winter,0,1,252,252,252
39539,3980,Men,Summer,2,3,243,110,94
39540,29796,Men,Summer,2,3,47,51,59
39541,28644,Women,Summer,2,3,39,41,46
39542,2852,Men,Summer,2,3,56,65,126
39543,17099,Women,Winter,2,1,58,59,69
39544,58533,Unisex,Winter,0,1,0,0,0
39545,20429,Women,Winter,2,1,254,254,254
39546,25967,Women,Summer,2,3,254,166,166
39547,4399,Men,Summer,2,3,54,43,41
39548,24089,Men,Fall,2,4,48,57,68
39549,44950,Women,Spring,2,2,25,25,24
39550,45882,Men,Winter,2,1,215,215,215
39551,39504,Unisex,Summer,0,3,40,40,41
39552,52835,Women,Fall,2,4,254,254,254
39553,10846,Men,Fall,2,4,59,89,135
39554,37658,Men,Summer,2,3,232,233,228
39555,15508,Men,Fall,2,4,254,254,254
39556,45278,Women,Summer,2,3,109,137,44
39557,11994,Men,Fall,2,4,250,250,252
39558,38610,Men,Summer,2,3,22,21,16
39559,4963,Men,Summer,2,3,254,254,254
39560,35933,Men,Summer,2,3,249,249,250
39561,26518,Men,Spring,2,2,243,246,254
39562,8792,Men,Fall,2,4,28,26,26
39563,22984,Men,Fall,2,4,254,254,254
39564,23856,Men,Fall,2,4,254,254,254
39565,9640,Men,Fall,2,4,252,254,254
39566,54138,Women,Winter,2,1,254,254,254
39567,18217,Men,Fall,2,4,21,19,22
39568,42861,Women,Summer,2,3,219,199,153
39569,28482,Men,Summer,2,3,19,16,81
39570,50598,Men,Summer,2,3,254,195,169
39571,6608,Women,Summer,2,3,251,214,196
39572,54904,Men,Summer,2,3,0,0,0
39573,16983,Men,Fall,2,4,207,76,81
39574,49687,Men,Summer,2,3,254,254,254
39575,48755,Women,Summer,2,3,254,254,254
39576,17851,Women,Fall,2,4,254,124,194
39577,9472,Men,Fall,2,4,254,254,254
39578,51678,Men,Winter,2,1,114,90,59
39579,3974,Women,Summer,2,3,254,175,192
39580,29762,Men,Winter,2,1,254,254,254
39581,18819,Men,Fall,2,4,31,31,31
39582,23258,Women,Winter,2,1,232,171,211
39583,24841,Women,Summer,2,3,241,241,241
39584,44198,Women,Winter,2,1,54,54,95
39585,32924,Men,Summer,2,3,60,64,81
39586,38422,Women,Summer,2,3,79,66,62
39587,40538,Women,Winter,2,1,189,153,153
39588,10248,Women,Winter,2,1,63,44,42
39589,45876,Men,Winter,2,1,219,219,219
39590,32118,Men,Summer,2,3,8,140,69
39591,6862,Women,Summer,2,3,254,213,181
39592,18441,Women,Spring,2,2,253,253,253
39593,48331,Women,Summer,2,3,108,95,74
39594,9016,Unisex,Winter,0,1,215,214,212
39595,19593,Women,Fall,2,4,254,163,157
39596,47379,Women,Summer,2,3,61,77,136
39597,13895,Men,Fall,2,4,254,248,102
39598,17409,Men,Fall,2,4,0,0,0
39599,12947,Men,Fall,2,4,52,32,32
39600,4709,Unisex,Winter,0,1,34,34,34
39601,56805,Women,Summer,2,3,254,0,253
39602,59071,Women,Summer,2,3,223,167,137
39603,52499,Women,Summer,2,3,18,18,18
39604,40960,Boys,Summer,1,3,246,245,244
39605,56039,Women,Spring,2,2,232,232,232
39606,21957,Women,Winter,2,1,5,5,253
39607,39194,Women,Winter,2,1,164,144,110
39608,38046,Men,Winter,2,1,22,22,22
39609,20885,Men,Fall,2,4,234,254,237
39610,24419,Men,Summer,2,3,210,210,210
39611,21359,Women,Winter,2,1,254,254,39
39612,59243,Men,Winter,2,1,9,8,13
39613,53779,Women,Summer,2,3,25,25,26
39614,1875,Men,Winter,2,1,65,182,153
39615,15950,Men,Fall,2,4,34,39,43
39616,14882,Women,Summer,2,3,68,49,57
39617,48103,Women,Summer,2,3,243,242,249
39618,47977,Women,Winter,2,1,196,233,224
39619,18673,Men,Fall,2,4,65,65,71
39620,51812,Women,Summer,2,3,44,254,254
39621,29908,Men,Winter,2,1,233,233,233
39622,30825,Women,Summer,2,3,244,243,243
39623,27892,Women,Summer,2,3,254,254,254
39624,46099,Men,Summer,2,3,21,20,21
39625,26940,Women,Summer,2,3,83,133,217
39626,29134,Women,Winter,2,1,147,17,17
39627,44733,Women,Summer,2,3,254,254,254
39628,5414,Girls,Summer,1,3,121,155,254
39629,20276,Women,Winter,2,1,254,254,56
39630,1888,Men,Winter,2,1,50,54,64
39631,53784,Men,Summer,2,3,143,36,39
39632,14043,Men,Fall,2,4,254,254,254
39633,15191,Men,Fall,2,4,240,107,148
39634,52656,Women,Summer,2,3,212,204,194
39635,36313,Boys,Summer,1,3,241,219,88
39636,57324,Women,Winter,2,1,247,201,172
39637,33661,Men,Summer,2,3,254,254,254
39638,38289,Girls,Summer,1,3,229,210,218
39639,41241,Men,Summer,2,3,34,30,22
39640,11531,Men,Fall,2,4,94,85,64
39641,25704,Women,Summer,2,3,254,254,173
39642,26181,Women,Spring,2,2,254,254,254
39643,55473,Women,Spring,2,2,0,0,0
39644,2631,Women,Winter,2,1,234,247,254
39645,28827,Women,Summer,2,3,233,190,212
39646,43516,Women,Summer,2,3,254,125,76
39647,13266,Women,Fall,2,4,101,0,37
39648,27053,Women,Summer,2,3,31,33,32
39649,7343,Men,Fall,2,4,243,239,217
39650,49810,Women,Winter,2,1,254,254,254
39651,34444,Women,Summer,2,3,240,222,207
39652,6291,Men,Summer,2,3,254,52,85
39653,8139,Women,Winter,2,1,36,34,43
39654,31304,Men,Summer,2,3,254,254,253
39655,55641,Women,Winter,2,1,219,211,195
39656,12186,Men,Fall,2,4,254,254,253
39657,13054,Women,Winter,2,1,226,226,226
39658,27261,Women,Summer,2,3,249,249,0
39659,2403,Men,Fall,2,4,43,44,75
39660,43724,Women,Summer,2,3,250,250,248
39661,22713,Women,Fall,2,4,254,254,254
39662,8905,Men,Fall,2,4,111,99,70
39663,16526,Men,Fall,2,4,254,254,102
39664,46256,Women,Summer,2,3,22,22,22
39665,7171,Men,Fall,2,4,254,254,253
39666,13868,Men,Fall,2,4,254,254,253
39667,47384,Women,Summer,2,3,249,249,249
39668,50333,Women,Summer,2,3,225,233,148
39669,28229,Men,Spring,2,2,254,254,254
39670,20044,Women,Fall,2,4,210,208,203
39671,44501,Men,Summer,2,3,248,248,248
39672,36121,Men,Summer,2,3,54,42,42
39673,39955,Men,Summer,2,3,35,64,60
39674,52464,Women,Winter,2,1,254,28,26
39675,58962,Men,Spring,2,2,254,254,254
39676,33453,Women,Summer,2,3,165,38,50
39677,57116,Women,Summer,2,3,245,245,245
39678,11703,Men,Fall,2,4,254,77,72
39679,25536,Men,Summer,2,3,235,226,253
39680,32581,Women,Summer,2,3,254,0,132
39681,39169,Women,Summer,2,3,254,0,27
39682,13430,Men,Summer,2,3,251,245,154
39683,27605,Men,Summer,2,3,31,49,45
39684,43340,Men,Summer,2,3,251,251,251
39685,55225,Women,Spring,2,2,32,29,31
39686,34212,Men,Summer,2,3,106,111,112
39687,50757,Men,Winter,2,1,104,83,57
39688,17090,Women,Winter,2,1,216,216,218
39689,22377,Men,Fall,2,4,254,254,253
39690,3989,Men,Summer,2,3,175,28,79
39691,16142,Women,Fall,2,4,245,249,250
39692,51685,Men,Winter,2,1,149,119,82
39693,46632,Women,Spring,2,2,254,127,254
39694,19936,Men,Fall,2,4,53,54,53
39695,7515,Women,Summer,2,3,254,254,254
39696,4390,Men,Summer,2,3,254,241,228
39697,20420,Women,Winter,2,1,48,79,117
39698,14615,Men,Summer,2,3,156,152,150
39699,44165,Men,Spring,2,2,254,254,254
39700,37497,Men,Winter,2,1,246,246,246
39701,5242,Men,Summer,2,3,226,226,231
39702,11367,Women,Fall,2,4,254,254,254
39703,25152,Women,Winter,2,1,33,33,33
39704,33037,Women,Summer,2,3,59,63,70
39705,24080,Women,Winter,2,1,254,254,254
39706,44959,Women,Spring,2,2,253,253,253
39707,57572,Women,Spring,2,2,254,254,19
39708,36777,Men,Winter,2,1,254,254,254
39709,45285,Men,Winter,2,1,0,0,0
39710,5070,Women,Winter,2,1,254,254,254
39711,20612,Women,Winter,2,1,187,41,79
39712,41625,Men,Summer,2,3,44,42,40
39713,56692,Men,Summer,2,3,254,36,43
39714,11155,Men,Fall,2,4,21,20,21
39715,25360,Men,Summer,2,3,20,19,20
39716,57740,Women,Spring,2,2,236,218,197
39717,33205,Women,Summer,2,3,254,53,53
39718,2255,Men,Fall,2,4,46,38,34
39719,30480,Women,Summer,2,3,254,254,254
39720,43172,Women,Winter,2,1,29,28,28
39721,13602,Men,Summer,2,3,248,245,243
39722,27437,Women,Winter,2,1,50,171,90
39723,19338,Men,Fall,2,4,254,83,254
39724,22979,Men,Fall,2,4,253,42,254
39725,3387,Women,Winter,2,1,43,42,42
39726,31552,Men,Winter,2,1,235,235,235
39727,50565,Men,Summer,2,3,57,62,62
39728,23097,Men,Summer,2,3,32,254,32
39729,34020,Boys,Summer,1,3,238,140,44
39730,46400,Men,Summer,2,3,147,131,122
39731,7727,Men,Fall,2,4,184,186,174
